application_id,age,monthly_income,loan_amount,previous_defaults,credit_score,default,leak_col_good,leak_col_subtle
501545,39,12399652,14940900,0,758,0,0,0.01
501546,26,12219036,6244122,0,441,0,0,0.016
501547,45,8171677,14703080,0,742,0,0,0.004
501548,36,14054343,10857689,0,636,0,0,-0.03
501549,43,18803643,13261963,0,334,0,0,0.025
501550,31,7597337,1627902,1,329,0,0,0.013
501551,53,18365575,1766817,0,576,0,0,0.043
501552,28,4256721,6168222,0,517,0,0,-0.027
501553,56,17068759,5567422,0,593,0,0,-0.035
501554,45,8327940,13138585,0,672,0,0,-0.015
501555,55,8175705,8935288,0,369,0,0,0.039
501556,33,15664649,12925045,0,623,0,0,0.11
501557,26,3196618,12389125,1,765,0,0,-0.014
501558,55,3715785,7814777,0,835,0,0,0.052
501559,59,18201892,7395539,1,838,0,0,-0.015
501560,24,12935883,1364199,2,773,0,0,-0.016
501561,36,10200388,10907088,1,632,0,0,0.02
501562,31,13750698,3619560,0,619,0,0,-0.017
501563,44,16675610,3787904,0,612,0,0,-0.02
501564,34,15388831,3134284,0,540,0,0,0.005
501565,28,7268054,12076049,0,446,0,0,0.006
501566,50,16413559,7025919,1,426,0,0,0.058
501567,51,19473303,6048243,0,779,0,0,-0.051
501568,26,13275373,3515467,0,698,0,0,0.021
501569,44,17941313,11204991,0,485,0,0,0.0
501570,21,10278592,11740395,0,838,0,0,-0.011
501571,58,15077859,5209419,1,380,0,0,0.052
501572,41,13781757,14503769,0,390,0,0,0.034
501573,26,11681933,4002153,0,774,0,0,0.058
501574,35,5801397,6597287,0,435,0,0,-0.055
501575,52,12135407,5965019,1,837,0,0,-0.065
501576,38,7332654,9987092,1,529,0,0,0.022
501577,52,12811629,9770351,1,377,0,0,-0.009
501578,32,17019076,1036273,0,564,0,0,0.04
501579,31,15061080,3248944,0,759,0,0,-0.017
501580,54,11406709,7554890,0,653,0,0,-0.009
501581,22,10217628,8907426,1,664,0,0,-0.072
501582,42,12205584,14655843,0,769,0,0,0.001
501583,41,16698641,11508784,0,439,0,0,-0.017
501584,26,6556811,12058332,0,844,0,0,-0.011
501585,26,18159724,12145104,0,677,0,0,0.011
501586,32,6336304,14477959,0,667,0,0,0.013
501587,24,19844597,8806644,0,405,0,0,0.038
501588,27,10049491,4512683,0,791,0,0,0.003
501589,32,9125366,14409902,0,531,0,0,-0.059
501590,50,18836363,13128068,0,687,0,0,0.011
501591,29,12899797,4386421,0,816,0,0,-0.021
501592,27,11574770,10952905,2,315,0,0,-0.02
501593,42,18855047,10619758,2,537,0,0,0.064
501594,47,7857995,12100058,0,600,0,0,-0.02
501595,55,9553140,2030650,1,830,0,0,-0.056
501596,58,16957207,2182751,0,791,0,0,-0.009
501597,44,10923035,12506999,2,824,0,0,0.009
501598,34,3730341,3231527,0,430,0,0,-0.002
501599,56,4253723,10253042,0,570,0,0,0.002
501600,33,3209864,10655148,0,518,0,0,0.013
501601,57,6238556,6305517,0,844,0,0,-0.026
501602,31,16303678,5453410,0,810,0,0,-0.007
501603,52,17738812,13694615,0,613,0,0,0.037
501604,25,16277484,10789342,0,562,0,0,0.006
501605,37,8597033,6492338,1,343,0,0,0.004
501606,22,15425172,9752930,0,848,0,0,-0.075
501607,52,17185091,11611389,0,675,0,0,0.048
501608,43,16794071,3478243,0,314,0,0,-0.024
501609,25,6200084,5174923,0,814,0,0,0.024
501610,58,15539289,5520123,0,807,0,0,0.087
501611,28,16841223,13572751,1,406,0,0,0.014
501612,47,12464854,1971056,0,653,0,0,-0.041
501613,22,7187886,14273412,0,359,0,0,0.057
501614,27,5177288,3662510,0,654,0,0,-0.001
501615,42,18367192,11727364,0,667,0,0,-0.043
501616,27,17444771,5152851,1,501,0,0,0.027
501617,29,19734854,7810287,0,770,0,0,0.039
501618,55,19813408,1071077,2,329,0,0,0.019
501619,58,12240506,13567423,0,402,1,1,1.0
501620,44,16773986,14006846,0,440,0,0,0.066
501621,56,12545557,14443943,0,611,0,0,-0.01
501622,38,19384313,2289482,0,579,0,0,0.063
501623,46,17753214,8131978,1,558,0,0,0.035
501624,59,19764276,9790506,0,840,0,0,-0.046
501625,35,12265982,4969712,0,387,0,0,0.0
501626,42,18553745,9563675,0,540,0,0,-0.055
501627,45,9015022,13469259,0,622,0,0,-0.008
501628,45,11433783,4124909,1,426,0,0,0.001
501629,45,19426630,12120158,0,388,0,0,-0.025
501630,58,3285913,14363495,0,363,0,0,0.01
501631,45,7808684,1240221,0,494,0,0,0.0
501632,27,14799338,8130394,1,570,0,0,0.029
501633,44,4093304,14521048,0,502,0,0,-0.017
501634,39,4940520,8083441,0,710,0,0,-0.02
501635,42,12360434,8348577,0,376,0,0,-0.024
501636,43,6296828,3263074,0,386,0,0,0.009
501637,40,16403229,6672437,0,632,0,0,0.036
501638,40,8955448,7865075,0,684,0,0,-0.001
501639,27,15533268,2883012,0,621,0,0,-0.002
501640,54,9025807,4251687,0,365,0,0,0.019
501641,31,10548834,13777510,1,749,0,0,-0.029
501642,28,9179398,11380990,0,543,1,1,0.957
501643,58,15221493,9441671,0,815,0,0,0.012
501644,31,9516689,11630762,0,632,0,0,-0.003
501645,45,19318340,14700753,0,728,0,0,-0.017
501646,51,10613605,6675125,0,556,0,0,0.0
501647,57,5946304,14165263,1,484,0,0,-0.014
501648,46,19970314,8668690,0,366,0,0,-0.038
501649,30,8287503,12603022,0,313,0,0,0.033
501650,53,9715737,4464668,1,309,1,1,0.985
501651,27,18010864,11289998,0,300,0,0,-0.012
501652,56,16300992,5725627,0,344,0,0,0.009
501653,40,18451866,5173084,1,647,0,0,0.004
501654,35,12307428,14161998,1,726,0,0,-0.008
501655,36,6048722,1393383,0,822,0,0,-0.037
501656,55,12631230,10928778,0,724,0,0,-0.008
501657,41,10343268,14917442,1,723,0,0,-0.013
501658,55,19380529,1114124,0,366,0,0,0.001
501659,54,13647258,2502885,0,514,0,0,0.001
501660,59,3054216,14298568,0,669,0,0,0.028
501661,21,3311379,12464659,0,600,0,0,-0.005
501662,29,17392994,4316469,0,436,0,0,0.014
501663,50,11806879,4931339,1,528,0,0,0.044
501664,41,18179285,10534128,0,809,0,0,-0.017
501665,38,14431053,7919902,0,507,0,0,0.011
501666,42,4476368,11327425,0,318,0,0,-0.002
501667,46,12841240,3000288,0,790,0,0,0.014
501668,32,17681553,2223439,0,430,0,0,-0.005
501669,51,5896139,6559044,0,440,0,0,-0.011
501670,57,10076367,7393268,0,837,0,0,0.07
501671,56,8107363,14139664,1,450,0,0,0.003
501672,22,11052585,7855674,0,680,0,0,-0.063
501673,57,7651696,3532414,1,404,0,0,0.039
501674,36,19321413,6123824,0,497,0,0,0.029
501675,43,7109794,12150391,0,526,0,0,0.006
501676,55,4977444,3104039,1,817,0,0,-0.019
501677,26,5387048,2069966,1,316,0,0,-0.005
501678,56,17368482,10036476,1,471,0,0,0.028
501679,42,11172308,13996875,0,616,0,0,0.025
501680,31,10447485,10274256,1,394,0,0,-0.031
501681,54,15959530,6267081,0,535,0,0,0.063
501682,41,7504140,5796587,0,315,0,0,0.005
501683,33,17007175,11403547,0,743,0,0,-0.027
501684,38,10669230,3387867,0,834,0,0,-0.057
501685,50,13123273,5448982,0,367,0,0,0.007
501686,44,8570000,14945107,1,447,0,0,0.001
501687,21,17236161,2710471,1,760,0,0,0.011
501688,57,9949978,7599930,0,463,0,0,0.005
501689,48,15444962,7810623,0,653,0,0,0.048
501690,24,8799288,8648369,0,367,0,0,-0.003
501691,24,6804221,3093518,1,581,0,0,-0.003
501692,34,8167640,4756008,0,334,0,0,0.022
501693,31,16800396,3197965,1,703,0,0,-0.005
501694,43,8097066,2278311,0,565,0,0,0.038
501695,32,11949618,7255469,0,369,0,0,-0.004
501696,24,15742223,12178266,0,777,0,0,-0.034
501697,21,19836090,4790314,0,639,0,0,0.034
501698,30,7979346,9485068,1,601,0,0,-0.079
501699,27,8108427,12460902,0,798,0,0,0.005
501700,22,13141556,3412906,0,815,0,0,0.019
501701,43,7247233,5898392,0,411,0,0,-0.004
501702,54,11947405,14546713,0,840,0,0,-0.025
501703,32,16447375,8603006,0,559,0,0,0.038
501704,32,4841906,10347563,1,673,0,0,-0.005
501705,36,4278697,7549578,0,674,0,0,-0.082
501706,28,16571783,5009765,0,500,0,0,0.021
501707,26,13272363,14515848,0,502,0,0,0.01
501708,35,14943450,7668650,1,620,0,0,-0.014
501709,31,4444284,7254304,0,778,0,0,-0.02
501710,50,13065417,11586802,0,797,0,0,0.019
501711,30,17892582,13976207,0,399,0,0,-0.019
501712,43,18899276,11159344,2,602,0,0,0.007
501713,38,5995137,1020870,0,317,0,0,0.038
501714,29,19643021,3350240,0,453,0,0,0.069
501715,29,16881048,9612940,0,588,0,0,0.011
501716,26,14881029,10385390,0,643,0,0,-0.025
501717,36,6575536,9644163,0,473,0,0,-0.007
501718,32,7482217,3817086,0,836,0,0,-0.034
501719,22,14094980,3129758,0,698,0,0,0.019
501720,37,8062067,2362728,0,461,0,0,0.023
501721,46,6787648,6646239,1,734,0,0,0.018
501722,29,6320221,9470446,1,404,0,0,-0.009
501723,25,19897152,5324005,0,627,0,0,0.007
501724,48,10166878,10346937,0,375,0,0,0.012
501725,50,18384662,4644677,0,831,0,0,-0.008
501726,37,15877203,1620920,0,603,0,0,0.008
501727,59,10403603,10252359,0,480,0,0,0.014
501728,39,4222046,11037847,0,618,0,0,-0.002
501729,26,7354824,6300120,0,700,0,0,-0.005
501730,24,5410762,2006571,0,522,0,0,-0.026
501731,58,19225152,2067788,1,506,0,0,0.003
501732,34,10296160,2777363,1,715,0,0,0.015
501733,36,4605954,13323460,0,411,0,0,-0.005
501734,57,4446124,11914789,0,640,0,0,-0.002
501735,52,15759720,13361668,0,696,0,0,0.016
501736,51,8006607,4816603,0,710,0,0,0.021
501737,25,17940222,11918620,1,709,0,0,-0.066
501738,37,5434274,13889508,1,608,1,1,1.015
501739,24,9721881,6575290,1,373,0,0,0.016
501740,44,3300884,12516038,0,541,0,0,0.043
501741,26,7384739,3229677,0,419,0,0,0.014
501742,50,8952776,8743673,0,356,0,0,-0.01
501743,31,9029722,9023634,0,311,0,0,0.034
501744,47,8557390,12066878,0,673,0,0,0.003
501745,29,10861148,7017097,0,748,0,0,-0.002
501746,44,4033003,1664247,2,820,0,0,-0.004
501747,40,10354468,5887401,3,776,0,0,0.026
501748,33,10289040,5357587,1,519,0,0,-0.014
501749,48,19228592,10817709,0,765,0,0,0.01
501750,51,5702779,14967198,0,347,0,0,0.014
501751,52,14371853,8726307,0,830,0,0,-0.037
501752,55,4098418,9707181,1,641,0,0,0.068
501753,57,15893735,8447813,0,509,0,0,0.008
501754,39,12010238,1134094,0,481,0,0,-0.021
501755,27,10427717,12553879,0,719,0,0,0.006
501756,23,6826725,6975837,0,677,0,0,0.005
501757,50,11933685,1004160,0,820,0,0,0.015
501758,51,11299231,1807729,1,692,0,0,-0.044
501759,29,5542689,1219534,0,345,0,0,-0.01
501760,54,19929953,1770873,0,542,0,0,-0.033
501761,42,14415944,13936837,0,532,0,0,0.047
501762,47,15891349,4723982,0,842,0,0,0.025
501763,47,5085765,5375546,0,674,0,0,0.015
501764,53,17869169,12128134,0,482,0,0,-0.023
501765,26,13586514,9640813,0,485,0,0,-0.035
501766,47,15283251,8962970,0,556,0,0,0.038
501767,52,19692793,1888415,0,755,0,0,-0.028
501768,58,4910380,8845844,0,768,0,0,0.016
501769,42,8806352,12754020,0,363,0,0,0.039
501770,33,18125641,10263413,0,783,0,0,-0.049
501771,52,4505998,2621093,0,393,0,0,-0.01
501772,47,12114580,4998435,0,605,0,0,0.012
501773,50,3317058,13499177,2,558,0,0,0.007
501774,55,3299354,10102630,0,753,0,0,0.008
501775,33,9892574,3157883,0,657,0,0,0.028
501776,21,6531803,8027240,0,747,0,0,0.011
501777,47,8080490,12353933,0,324,0,0,0.013
501778,42,12769883,6146881,0,355,0,0,-0.005
501779,44,19769122,3111913,1,340,0,0,0.009
501780,43,18701027,2628290,0,716,0,0,-0.038
501781,55,11064033,5903101,0,552,0,0,0.049
501782,29,15407445,9348065,0,405,0,0,-0.006
501783,47,4192952,6064665,2,426,0,0,0.019
501784,27,9903763,9706301,1,751,0,0,-0.007
501785,44,6750578,1341833,0,624,0,0,0.007
501786,36,18781575,10134757,0,588,0,0,-0.024
501787,43,13762028,1215989,1,544,0,0,0.019
501788,27,12163078,2472499,0,833,0,0,-0.02
501789,42,14084545,1600088,0,790,0,0,0.01
501790,49,18789661,4830977,1,559,0,0,0.066
501791,40,7326245,9036160,0,613,0,0,0.016
501792,57,5920218,14773995,0,660,1,1,0.964
501793,26,18574113,6117691,1,334,0,0,0.006
501794,51,6071818,8635371,0,799,0,0,0.003
501795,47,11699283,10990601,0,541,0,0,-0.026
501796,57,5709418,13908786,1,690,0,0,-0.041
501797,29,4345241,4699234,0,704,0,0,0.056
501798,45,3300033,8507899,0,698,0,0,-0.015
501799,58,7284975,9054101,0,749,0,0,-0.015
501800,53,12417934,14525357,0,386,0,0,0.021
501801,33,19898693,3592686,0,546,0,0,-0.049
501802,57,13015340,9986593,0,695,0,0,0.008
501803,47,8136440,3115039,0,348,0,0,0.022
501804,39,17239155,8368847,2,745,0,0,-0.002
501805,36,5407453,12407230,0,588,0,0,-0.003
501806,34,15146435,12093469,0,486,0,0,0.031
501807,24,13075140,13736954,0,839,0,0,0.022
501808,59,16160341,1949948,0,376,0,0,-0.064
501809,42,14657539,8543518,0,658,0,0,-0.017
501810,57,11587623,5062173,0,457,0,0,0.01
501811,21,9003843,9258116,0,527,0,0,-0.013
501812,41,15716714,3880471,0,559,0,0,-0.009
501813,50,8971820,8354029,0,312,0,0,0.04
501814,47,11051214,12074531,0,684,0,0,-0.019
501815,54,16411707,5696922,0,679,0,0,0.06
501816,49,17822633,8737485,0,835,0,0,-0.001
501817,24,6599955,4605604,1,845,0,0,-0.113
501818,27,15884665,10197516,0,466,0,0,-0.018
501819,53,16455817,13111635,0,801,0,0,0.009
501820,32,18276261,3549275,0,342,0,0,0.025
501821,53,9389995,5159858,0,487,0,0,0.005
501822,44,13383615,4550591,2,750,0,0,-0.029
501823,58,18019968,3064645,1,392,0,0,0.007
501824,21,16295896,7865685,0,455,0,0,-0.032
501825,54,10331096,8200086,0,612,0,0,-0.032
501826,37,18694199,6555840,0,612,0,0,0.017
501827,42,10344526,12157062,0,842,0,0,-0.011
501828,47,19731075,6897079,0,516,0,0,-0.012
501829,35,16648127,5579004,1,457,0,0,-0.011
501830,35,17120787,4110780,0,801,0,0,0.01
501831,43,13021899,14560124,0,713,0,0,-0.016
501832,32,5652765,4947851,0,459,0,0,0.02
501833,47,9886549,9609103,0,347,0,0,0.015
501834,29,15495322,2569987,0,782,0,0,-0.035
501835,49,17772120,13417252,0,748,0,0,0.012
501836,57,19459723,3430216,0,704,0,0,0.02
501837,41,14066938,5866568,0,719,0,0,-0.046
501838,21,17719947,12572186,0,690,0,0,0.011
501839,32,18707860,10739851,0,811,0,0,0.032
501840,21,13052017,4642273,0,455,0,0,-0.008
501841,47,16686944,6834902,0,567,0,0,-0.018
501842,44,8975186,12325671,0,627,0,0,0.02
501843,44,5671837,1885000,0,487,0,0,-0.01
501844,54,4679110,7713322,0,666,0,0,0.015
501845,59,14091630,6855692,0,738,0,0,0.02
501846,55,13642128,4114355,0,719,0,0,0.05
501847,30,4387347,13776249,0,729,0,0,0.024
501848,44,5251327,6570680,1,393,0,0,-0.02
501849,47,11990017,11081322,0,801,0,0,-0.011
501850,27,17659342,12788417,0,590,0,0,-0.034
501851,34,11705057,2472750,1,393,0,0,-0.008
501852,55,7423489,11516252,0,825,0,0,0.016
501853,35,12221825,14919148,0,720,0,0,-0.057
501854,52,11672749,6456312,0,519,0,0,-0.049
501855,57,17911931,6286549,0,735,0,0,0.036
501856,29,6475035,9826794,2,340,0,0,0.008
501857,59,3449132,14316052,0,432,0,0,0.021
501858,53,9598667,2626426,0,576,0,0,0.002
501859,53,3801912,5725358,0,738,0,0,0.009
501860,58,6918340,13679813,0,732,0,0,0.028
501861,52,11587499,8764206,0,616,0,0,-0.055
501862,41,15888612,1687800,0,433,0,0,-0.021
501863,25,15802347,7546331,0,478,0,0,0.037
501864,31,14731077,8201487,0,361,0,0,0.013
501865,49,17801220,2101696,0,579,0,0,0.031
501866,28,19301001,14705622,0,690,0,0,0.0
501867,47,16366870,10442951,0,517,0,0,0.022
501868,32,18052350,3594803,0,832,0,0,-0.013
501869,27,7805492,6214791,0,359,0,0,-0.038
501870,55,19048627,5537833,0,509,0,0,0.03
501871,26,4434630,9393984,0,448,0,0,-0.015
501872,39,8845210,7578954,0,479,0,0,-0.003
501873,56,4369008,10748487,0,433,0,0,0.003
501874,36,5544277,12774446,0,702,0,0,0.005
501875,31,6077982,4662386,1,446,0,0,0.011
501876,56,3629450,3007405,1,763,0,0,0.002
501877,48,4138858,8510215,0,580,0,0,-0.031
501878,43,15522933,14572567,2,455,0,0,-0.022
501879,55,10093908,3862170,0,365,0,0,-0.025
501880,55,4051764,2441052,0,721,0,0,0.035
501881,37,18563790,4929983,0,332,0,0,-0.028
501882,59,4453733,8914219,0,550,0,0,-0.026
501883,24,4037690,11819665,0,681,0,0,0.005
501884,27,13049814,12761918,0,600,0,0,-0.009
501885,38,15141292,13603429,1,486,0,0,0.001
501886,43,9753615,12304269,0,491,0,0,-0.005
501887,48,16243158,13553996,0,547,0,0,0.026
501888,56,17122950,5166451,0,387,0,0,-0.036
501889,58,5403575,14942460,0,383,0,0,0.004
501890,39,5340600,3517222,1,662,0,0,0.01
501891,41,12070685,9801863,1,720,0,0,-0.034
501892,55,5874172,14208371,0,412,0,0,-0.013
501893,22,7802959,4682659,0,435,0,0,-0.016
501894,37,19971121,7189012,0,537,0,0,-0.061
501895,31,18467924,2518474,0,842,0,0,0.0
501896,33,7319683,6498551,0,456,0,0,0.024
501897,48,15689926,8779561,2,317,0,0,-0.052
501898,37,12249514,9550884,0,319,0,0,-0.007
501899,44,3379205,7083078,0,414,0,0,0.022
501900,54,19486571,10965131,1,671,0,0,-0.006
501901,57,12688203,1250244,1,341,0,0,0.031
501902,34,6435578,5627935,0,786,0,0,-0.055
501903,26,17929357,6013223,0,726,0,0,-0.009
501904,42,6034345,2921267,0,686,0,0,-0.024
501905,40,8237409,6924671,0,704,0,0,-0.038
501906,43,11098035,1044002,1,752,0,0,0.067
501907,52,6155755,1718731,0,364,0,0,0.008
501908,42,5446928,6264861,0,761,0,0,0.031
501909,59,7846887,13831997,0,797,0,0,0.01
501910,43,15623827,12420832,0,623,0,0,0.061
501911,40,17901780,4668903,0,830,0,0,0.024
501912,57,9484477,5300200,0,447,0,0,-0.05
501913,59,12838540,11601602,0,411,0,0,0.029
501914,54,15953041,12184281,0,692,0,0,0.03
501915,37,19277069,11182949,1,786,0,0,-0.01
501916,35,9806667,10237747,0,717,0,0,0.044
501917,41,13709299,2528040,0,469,0,0,-0.018
501918,21,18228643,2460769,1,568,0,0,-0.045
501919,58,12581069,10631938,0,644,0,0,0.003
501920,54,3355217,14329997,0,569,0,0,0.003
501921,49,4963485,4901676,0,304,0,0,-0.018
501922,22,19372419,6492077,1,788,0,0,0.055
501923,40,5191527,10780877,0,549,0,0,-0.027
501924,33,3772764,11537552,1,524,0,0,0.058
501925,28,7384913,5068942,0,375,0,0,-0.018
501926,43,3357059,7096678,0,483,0,0,-0.033
501927,31,17300474,9539624,0,305,0,0,-0.023
501928,43,6945082,12192939,0,620,0,0,0.006
501929,56,13269792,2941309,1,790,0,0,-0.027
501930,48,16228471,1292016,0,312,0,0,0.05
501931,37,12891837,4302202,2,612,0,0,0.071
501932,28,18010369,4897650,0,601,0,0,0.007
501933,21,3232818,11576111,0,413,0,0,0.0
501934,49,6589899,4384610,2,608,0,0,0.01
501935,23,17276373,8694514,0,466,0,0,0.01
501936,33,4757629,14483506,0,319,0,0,-0.025
501937,53,9575880,7049395,0,703,0,0,-0.049
501938,43,6088232,3390558,0,397,0,0,0.033
501939,43,8260718,8447027,0,441,0,0,0.017
501940,54,4221305,2573671,0,570,0,0,0.006
501941,46,13566419,6014948,0,701,0,0,0.011
501942,25,3656974,5302989,1,581,0,0,-0.02
501943,28,5826167,8933682,0,638,0,0,-0.02
501944,37,19137724,8288443,0,555,0,0,0.008
501945,45,13010993,4165211,0,747,0,0,0.009
501946,43,14704161,8352564,0,495,0,0,0.077
501947,48,3455611,12823464,0,405,0,0,-0.038
501948,54,19705715,8185731,0,774,0,0,0.003
501949,28,17040595,10315895,0,668,0,0,0.044
501950,39,12018488,10282564,0,599,0,0,-0.054
501951,33,6362955,11422664,0,682,0,0,-0.083
501952,46,13196560,2228349,1,439,0,0,-0.011
501953,59,13121101,14785190,0,685,0,0,-0.026
501954,26,6667998,2909727,0,554,0,0,-0.042
501955,33,13675448,6879774,0,423,0,0,0.003
501956,43,8928046,6038881,1,341,0,0,0.004
501957,56,4754982,7860711,0,805,0,0,-0.014
501958,37,10076813,6545946,1,461,0,0,0.052
501959,21,3593257,11227044,0,624,0,0,0.049
501960,33,15110515,11061435,0,703,0,0,-0.033
501961,48,17641710,9088693,0,593,0,0,0.022
501962,34,15307394,7515980,0,811,0,0,-0.056
501963,34,19601971,2065347,0,388,0,0,-0.024
501964,27,6740054,5887560,0,687,0,0,0.002
501965,57,3282043,3011847,1,617,0,0,-0.032
501966,38,9477143,3834157,0,660,0,0,0.031
501967,29,19478864,13466053,0,592,0,0,-0.054
501968,58,9146171,12242784,0,726,0,0,-0.035
501969,40,3980533,5642757,0,775,0,0,-0.016
501970,41,14439962,8098415,0,745,0,0,-0.0
501971,58,6901192,7425936,1,606,0,0,-0.013
501972,56,9946253,14825444,0,812,0,0,-0.011
501973,45,19866581,6118412,0,747,0,0,0.008
501974,22,6225895,10613973,0,557,0,0,0.041
501975,50,19377188,6683377,1,429,0,0,0.024
501976,28,5180343,9697618,1,790,0,0,0.03
501977,45,3841883,5334363,0,316,0,0,0.002
501978,50,10780779,11180470,0,513,0,0,-0.052
501979,50,15268847,10602676,1,507,0,0,0.012
501980,33,14603989,2865151,0,818,0,0,-0.015
501981,51,8830884,2290937,0,669,0,0,0.042
501982,52,14698148,3706686,0,617,0,0,-0.014
501983,56,3856130,9061290,1,832,0,0,-0.002
501984,49,14428333,13331928,0,778,0,0,0.036
501985,54,4691173,2468523,0,342,0,0,-0.05
501986,39,9617780,7106439,0,468,0,0,0.033
501987,46,4785430,12388780,0,793,0,0,0.025
501988,25,18933445,4077561,0,401,0,0,0.035
501989,40,10014029,9038303,0,581,0,0,0.046
501990,34,17800853,8785902,0,551,0,0,-0.006
501991,49,10466985,14438712,0,793,0,0,0.015
501992,23,18239917,8846309,0,516,0,0,0.032
501993,40,11195442,2042065,0,506,0,0,-0.001
501994,45,10193032,11978799,1,832,0,0,-0.01
501995,25,9339496,4813914,1,341,0,0,0.028
501996,49,14680877,12874285,0,369,0,0,-0.005
501997,22,7841819,1974889,0,834,0,0,-0.07
501998,26,3534878,3001256,1,740,0,0,0.006
501999,56,3507106,6574305,0,608,0,0,0.026
502000,21,13516828,3959758,0,759,0,0,-0.05
502001,51,16042734,8198540,0,506,0,0,-0.041
502002,47,10529963,1872346,1,499,0,0,0.019
502003,57,14661728,7089874,1,702,0,0,0.016
502004,39,14526677,13489315,0,334,0,0,-0.008
502005,21,4124044,3656844,0,320,0,0,0.031
502006,51,4594471,10673094,0,829,0,0,-0.026
502007,38,4136140,1927164,0,776,0,0,0.045
502008,27,8365836,7101484,0,595,0,0,-0.023
502009,52,7352004,3203136,0,373,0,0,0.043
502010,55,16642166,11264040,0,480,0,0,0.027
502011,52,12733963,6674388,0,560,0,0,-0.045
502012,21,10601404,8527951,1,705,0,0,-0.039
502013,53,8490981,3156464,0,419,0,0,0.017
502014,32,10306959,2844124,0,483,0,0,-0.012
502015,44,3184417,5422871,0,556,0,0,0.061
502016,24,4080374,4885650,0,760,0,0,0.033
502017,35,16698350,12010138,0,710,0,0,0.01
502018,52,4884911,9393967,0,732,0,0,-0.057
502019,44,14038716,7713006,0,613,0,0,-0.033
502020,43,13546791,10343578,1,755,0,0,-0.011
502021,45,13096909,11212493,0,581,0,0,-0.042
502022,46,4771150,12939071,1,638,0,0,-0.038
502023,41,5682014,5699222,0,441,0,0,-0.039
502024,26,3977278,11364206,0,463,0,0,-0.023
502025,42,9209408,8817915,0,455,0,0,0.014
502026,59,12146582,3739316,1,819,0,0,0.001
502027,57,19232564,14671679,0,604,0,0,0.003
502028,31,17900216,12181593,1,524,0,0,-0.019
502029,57,6075463,12656465,1,556,0,0,-0.003
502030,50,7157863,2182941,0,425,0,0,0.016
502031,51,17580243,11760628,1,432,0,0,-0.029
502032,53,9361168,12516099,0,691,0,0,0.003
502033,32,10604831,7202706,1,643,0,0,-0.051
502034,47,4580198,7884348,1,674,0,0,0.042
502035,34,14662472,13098621,0,468,0,0,0.0
502036,21,10789284,12660484,0,371,0,0,0.053
502037,28,7095137,7750345,0,657,0,0,0.007
