order_id,customer_id,order_date,payment_value,decoy_flag,decoy_noise
101633,138,2024-02-15,227.35,A,210.01
101634,694,2024-01-07,59.3,C,104.11
101635,802,2024-02-05,27.66,C,22.05
101636,191,2024-02-15,92.49,D,90.91
101637,671,2024-01-17,144.08,A,143.04
101638,704,2024-01-19,152.26,D,145.47
101639,480,2024-01-29,153.83,C,104.15
101640,178,2024-01-02,171.56,C,147.63
101641,412,2024-01-24,232.8,A,242.32
101642,363,2024-01-15,123.63,B,100.73
101643,549,2024-01-24,75.65,B,59.33
101644,736,2024-01-08,252.2,C,222.75
101645,672,2024-05-12,316.47,A,248.61
101646,721,2024-02-24,108.08,C,102.88
101647,994,2024-03-09,597.48,C,644.58
101648,803,2024-04-03,455.72,B,434.2
101649,249,2024-02-11,63.47,D,85.76
101650,697,2024-01-06,30.1,A,27.67
101651,999,2024-02-16,149.04,B,142.19
101652,445,2024-02-23,208.82,B,194.02
101653,341,2024-03-23,591.76,C,449.46
101654,800,2024-02-03,578.81,C,438.66
101655,738,2024-01-09,273.86,C,268.41
101656,226,2024-01-21,125.71,A,135.71
101657,8,2024-01-28,378.2,C,334.37
101658,976,2024-03-03,187.56,B,212.52
101659,931,2024-02-20,51.01,A,77.71
101660,535,2024-01-27,52.99,C,48.62
101661,982,2024-09-15,126.4,C,138.22
101662,735,2024-02-25,336.48,A,406.17
101663,349,2024-01-17,68.7,C,66.5
101664,166,2024-01-07,126.17,B,139.38
101665,275,2024-01-10,453.09,C,551.45
101666,950,2024-01-17,227.07,B,210.08
101667,813,2024-01-11,246.56,D,317.08
101668,548,2024-01-13,344.84,A,300.72
101669,689,2024-01-21,128.29,B,69.04
101670,700,2024-01-12,473.66,A,477.55
101671,312,2024-05-16,279.65,C,195.59
101672,969,2024-01-06,156.16,A,151.31
101673,832,2024-02-14,415.21,B,380.66
101674,830,2024-02-01,271.06,B,295.93
101675,227,2024-08-30,168.49,B,168.04
101676,59,2024-01-08,251.78,C,237.63
101677,769,2024-01-31,82.09,D,109.74
101678,97,2024-07-28,379.11,C,368.65
101679,721,2024-04-30,585.18,C,499.01
101680,249,2024-04-11,37.22,C,77.72
101681,986,2024-01-18,107.04,C,98.78
101682,845,2024-01-12,99.58,C,93.86
101683,261,2024-03-07,292.06,B,214.11
101684,403,2024-06-08,200.91,B,216.96
101685,58,2024-02-18,121.1,C,111.78
101686,57,2024-02-20,136.66,D,124.61
101687,682,2024-01-20,112.06,A,110.54
101688,73,2024-03-29,266.98,D,212.21
101689,390,2024-01-13,198.48,B,288.09
101690,853,2024-01-24,131.4,C,126.12
101691,534,2024-02-03,113.77,B,132.33
101692,53,2024-02-12,420.1,C,477.99
101693,569,2024-01-17,372.59,D,353.17
101694,894,2024-01-08,269.17,C,268.89
101695,103,2024-02-26,346.06,B,289.31
101696,112,2024-01-21,51.53,C,39.26
101697,819,2024-02-22,68.11,C,100.44
101698,773,2024-01-11,61.26,D,107.04
101699,918,2024-02-09,172.49,B,189.82
101700,507,2024-02-15,353.89,C,384.97
101701,370,2024-01-04,122.52,C,102.21
101702,647,2024-01-25,387.45,D,386.33
101703,832,2024-01-09,106.85,C,73.79
101704,185,2024-01-04,154.68,D,185.61
101705,26,2024-10-03,121.38,C,114.0
101706,25,2024-01-24,145.53,C,173.11
101707,837,2024-04-09,158.28,A,156.86
101708,928,2024-01-18,29.06,C,0.64
101709,264,2024-03-09,222.52,A,182.55
101710,521,2024-03-26,155.41,B,145.9
101711,822,2024-02-24,472.97,C,454.97
101712,220,2024-02-08,259.87,B,274.63
101713,788,2024-02-01,215.53,B,206.27
101714,452,2024-01-26,454.35,A,364.86
101715,707,2024-06-08,424.0,C,346.12
101716,172,2024-04-16,487.05,C,431.01
101717,937,2024-07-20,112.45,C,116.53
101718,170,2024-01-08,59.8,B,76.14
101719,395,2024-03-19,29.24,C,51.88
101720,112,2024-06-16,342.82,C,252.18
101721,989,2024-01-12,24.0,C,5.06
101722,895,2024-01-05,200.67,B,231.9
101723,683,2024-03-22,40.75,A,17.16
101724,726,2024-02-21,377.47,C,354.42
101725,904,2024-04-20,245.36,C,184.3
101726,686,2024-01-10,375.99,C,295.22
101727,290,2024-04-05,203.87,B,243.71
101728,991,2024-01-14,75.37,C,80.29
101729,580,2024-01-11,118.79,D,115.79
101730,911,2024-01-11,319.65,C,360.96
101731,658,2024-04-11,36.91,B,13.81
101732,139,2024-03-06,110.92,B,102.64
101733,219,2024-02-14,98.11,D,54.26
101734,403,2024-01-27,159.95,C,117.91
101735,498,2024-05-05,266.07,B,284.73
101736,841,2024-01-30,369.47,B,366.48
101737,25,2024-04-11,48.16,C,42.54
101738,406,2024-02-04,80.17,D,60.47
101739,252,2024-01-29,54.02,C,36.89
101740,727,2024-02-07,164.93,B,154.67
101741,446,2024-01-22,60.73,B,39.33
101742,677,2024-03-23,221.23,C,236.87
101743,906,2024-02-11,404.03,C,395.95
101744,593,2024-01-16,30.44,C,47.71
101745,820,2024-05-17,82.72,B,106.86
101746,77,2024-01-30,490.49,A,525.4
101747,324,2024-02-17,196.58,A,178.12
101748,480,2024-05-22,112.52,D,89.44
101749,284,2024-02-28,840.39,B,773.87
101750,158,2024-01-08,136.26,C,70.7
101751,686,2024-06-17,258.66,C,269.43
101752,168,2024-02-29,86.01,C,79.21
101753,149,2024-01-25,72.89,C,81.89
101754,143,2024-01-09,269.61,A,301.04
101755,643,2024-04-04,520.25,B,616.69
101756,337,2024-02-28,116.68,B,107.63
101757,463,2024-02-15,67.96,C,135.76
101758,97,2024-05-14,338.8,C,396.08
101759,453,2024-04-03,117.64,C,142.34
101760,264,2024-01-10,223.45,C,168.38
101761,393,2024-01-23,113.78,A,91.21
101762,890,2024-01-18,130.09,C,136.02
101763,346,2024-03-22,79.78,B,111.68
101764,386,2024-01-03,274.72,D,269.43
101765,165,2024-02-20,228.31,C,147.26
101766,510,2024-03-27,222.54,C,161.88
101767,484,2024-05-05,94.06,B,116.97
101768,396,2024-01-26,213.99,B,275.37
101769,531,2024-04-13,567.33,C,498.47
101770,795,2024-01-08,68.4,D,77.82
101771,920,2024-04-22,86.56,A,140.91
101772,450,2024-01-09,90.78,C,153.1
101773,528,2024-01-31,184.02,B,213.27
101774,514,2024-04-05,63.65,A,58.0
101775,405,2024-01-10,245.61,C,266.54
101776,522,2024-01-16,26.74,A,22.29
101777,954,2024-03-17,298.45,C,303.49
101778,618,2024-03-17,219.58,C,197.87
101779,17,2024-03-02,558.74,B,453.38
101780,204,2024-03-12,71.42,B,56.51
101781,7,2024-02-16,348.19,C,438.37
101782,713,2024-01-18,155.78,C,186.66
101783,558,2024-01-26,132.54,C,156.56
101784,690,2024-01-13,68.23,C,65.44
101785,511,2024-05-23,115.17,C,117.6
101786,10,2024-02-22,119.54,C,119.33
101787,784,2024-01-31,41.04,B,113.75
101788,769,2024-02-07,217.89,B,290.24
101789,649,2024-06-25,197.47,D,212.32
101790,13,2024-01-10,257.91,C,237.72
101791,189,2024-02-22,102.96,D,61.53
101792,432,2024-02-12,306.43,C,309.6
101793,144,2024-02-26,418.57,C,404.4
101794,738,2024-01-02,140.74,B,148.1
101795,425,2024-05-03,72.78,B,56.29
101796,286,2024-06-10,176.88,C,120.12
101797,717,2024-02-19,170.71,C,198.84
101798,328,2024-03-12,146.64,C,145.75
101799,695,2024-06-02,258.34,B,299.04
101800,523,2024-03-14,127.39,C,132.23
101801,881,2024-01-10,67.52,A,94.12
101802,436,2024-02-21,189.34,B,170.57
101803,991,2024-02-25,267.28,C,239.15
101804,491,2024-02-03,283.0,D,328.55
101805,331,2024-03-21,120.69,D,125.68
101806,48,2024-06-12,209.83,C,192.8
101807,775,2024-06-04,423.92,C,467.8
101808,950,2024-02-05,355.16,C,371.28
101809,257,2024-01-08,38.3,C,61.72
101810,87,2024-09-08,128.34,C,119.42
101811,32,2024-04-19,405.38,C,460.55
101812,318,2024-01-08,38.05,C,29.71
101813,143,2024-06-01,160.31,C,147.25
101814,978,2024-05-02,101.52,A,82.29
101815,92,2024-02-13,213.16,D,220.58
101816,189,2024-02-23,16.96,B,7.79
101817,78,2024-01-31,379.39,D,372.87
101818,845,2024-01-04,166.38,B,202.48
101819,440,2024-01-25,63.35,C,25.37
101820,34,2024-04-07,89.65,C,152.21
101821,660,2024-01-01,218.62,B,234.95
101822,118,2024-01-25,83.6,D,37.48
101823,24,2024-01-31,509.1,C,462.86
101824,540,2024-02-16,151.69,C,186.71
101825,779,2024-05-31,448.56,C,409.98
101826,755,2024-01-26,189.59,A,187.66
101827,988,2024-01-26,274.68,B,249.93
101828,726,2024-03-21,263.15,C,273.07
101829,414,2024-02-06,112.55,D,146.45
101830,550,2024-01-16,277.11,A,242.6
101831,721,2024-02-06,120.87,B,143.72
101832,214,2024-01-10,34.26,C,5.81
101833,129,2024-01-12,141.31,C,107.17
101834,633,2024-02-11,54.92,B,46.51
101835,212,2024-02-02,117.44,D,59.15
101836,453,2024-05-27,162.2,B,135.77
101837,161,2024-01-28,74.83,B,27.31
101838,109,2024-02-22,249.7,C,220.97
101839,577,2024-03-01,119.7,C,145.54
101840,428,2024-01-01,53.3,A,51.47
101841,64,2024-03-06,75.94,D,86.49
101842,9,2024-01-12,180.97,A,180.94
101843,32,2024-07-13,136.44,B,185.83
101844,822,2024-01-10,207.3,C,239.55
101845,125,2024-02-02,181.94,B,129.07
101846,282,2024-01-06,69.61,C,61.11
101847,830,2024-12-12,99.45,B,134.25
101848,621,2024-02-11,304.7,A,271.71
101849,170,2024-02-24,80.83,B,57.81
101850,176,2024-01-05,455.65,C,386.35
101851,902,2024-03-24,42.35,C,27.23
101852,245,2024-01-15,297.82,B,254.34
101853,886,2024-05-16,153.6,C,150.58
101854,256,2024-01-14,70.03,C,69.33
101855,798,2024-01-13,177.15,C,151.23
101856,744,2024-01-03,83.23,D,75.85
101857,151,2024-02-08,105.01,C,152.87
101858,103,2024-02-19,122.09,C,160.11
101859,985,2024-01-05,281.64,C,294.8
101860,537,2024-03-30,98.23,C,63.49
101861,141,2024-02-06,198.15,B,148.54
101862,665,2024-02-14,289.26,B,313.72
101863,273,2024-02-04,173.52,C,146.96
101864,620,2024-01-31,220.89,C,251.7
101865,27,2024-02-19,161.48,B,173.94
101866,651,2024-01-11,246.02,C,253.76
101867,134,2024-01-13,51.8,D,33.04
101868,591,2024-04-28,428.71,B,473.31
101869,293,2024-06-24,92.97,C,47.29
101870,224,2024-01-29,154.79,A,191.83
101871,368,2024-01-19,23.46,C,29.68
101872,728,2024-03-02,109.34,B,167.95
101873,715,2024-02-01,204.26,A,277.13
101874,106,2024-01-02,467.94,C,523.56
101875,477,2024-01-11,253.97,B,288.79
101876,968,2024-03-16,116.55,B,88.51
101877,888,2024-03-05,38.72,C,76.04
101878,677,2024-01-02,396.03,B,439.91
101879,202,2024-01-16,112.04,C,102.95
101880,315,2024-01-16,203.84,D,187.65
101881,10,2024-03-07,116.82,A,130.79
101882,257,2024-01-02,222.64,D,266.41
101883,749,2024-01-07,384.11,B,364.19
101884,564,2024-04-06,279.27,C,324.52
101885,727,2024-01-12,134.43,B,145.93
101886,146,2024-03-04,402.38,C,372.21
101887,855,2024-01-17,537.2,C,595.67
101888,773,2024-01-07,330.07,D,319.05
101889,896,2024-01-17,119.79,C,120.45
101890,358,2024-03-17,298.26,B,311.02
101891,886,2024-04-26,327.75,C,391.69
101892,735,2024-04-16,136.47,C,82.33
101893,373,2024-01-31,537.15,B,639.25
101894,490,2024-03-07,372.45,B,367.18
101895,103,2024-01-14,142.08,C,159.47
101896,724,2024-01-21,119.69,D,124.17
101897,861,2024-05-15,322.61,C,348.87
101898,48,2024-01-01,633.66,C,681.37
101899,801,2024-01-06,55.47,A,36.14
101900,185,2024-01-14,230.45,C,194.6
101901,103,2024-01-02,294.49,B,292.22
101902,224,2024-01-13,381.75,B,341.86
101903,793,2024-02-22,296.55,C,341.89
101904,812,2024-02-02,113.28,C,109.62
101905,603,2024-05-13,49.47,B,31.97
101906,377,2024-04-12,130.69,C,181.46
101907,983,2024-01-26,289.59,C,338.42
101908,111,2024-01-19,103.48,C,139.55
101909,322,2024-01-29,422.68,B,372.1
101910,640,2024-02-23,150.95,D,136.36
101911,763,2024-01-19,98.07,C,81.01
101912,708,2024-02-28,249.21,B,199.59
101913,153,2024-02-01,139.1,D,161.56
101914,941,2024-02-18,117.05,D,139.36
101915,791,2024-02-04,583.67,C,452.4
101916,356,2024-01-21,102.95,C,112.18
101917,937,2024-06-26,126.97,B,58.86
101918,343,2024-03-27,251.82,B,195.1
101919,632,2024-01-10,418.38,C,435.59
101920,417,2024-05-01,235.01,D,270.46
101921,889,2024-02-10,180.37,C,177.3
101922,284,2024-05-14,628.81,C,586.96
101923,776,2024-04-06,122.19,B,132.62
101924,737,2024-02-03,122.69,C,142.81
101925,766,2024-01-02,104.22,B,62.89
101926,157,2024-01-19,224.62,B,248.12
101927,880,2024-02-16,79.6,C,58.74
101928,696,2024-03-01,62.37,A,68.27
101929,399,2024-01-18,126.66,B,157.52
101930,527,2024-01-10,36.78,C,24.9
101931,805,2024-04-18,203.91,B,248.63
101932,915,2024-09-06,225.03,D,269.53
101933,363,2024-02-14,253.49,B,309.17
101934,443,2024-01-12,307.38,B,374.25
101935,435,2024-01-20,129.57,B,137.81
101936,632,2024-01-02,386.26,C,333.98
101937,341,2024-05-27,360.64,B,391.76
101938,248,2024-01-08,69.98,B,126.46
101939,931,2024-02-21,161.86,C,142.67
101940,474,2024-01-20,13.49,A,-12.52
101941,118,2024-02-18,389.97,C,439.48
101942,92,2024-03-04,303.62,C,248.43
101943,982,2024-04-16,451.15,B,408.39
101944,548,2024-01-14,42.0,B,28.64
101945,437,2024-01-01,239.76,C,191.43
101946,848,2024-01-09,110.17,D,103.44
101947,524,2024-05-18,22.94,C,62.57
101948,540,2024-05-04,335.12,B,377.17
101949,967,2024-02-24,56.54,C,66.53
101950,801,2024-02-25,217.97,C,203.49
101951,984,2024-03-06,109.13,C,98.59
101952,75,2024-01-12,191.31,C,230.4
101953,79,2024-05-27,310.36,B,316.34
101954,723,2024-02-02,191.7,C,240.4
101955,695,2024-01-29,78.22,B,53.14
101956,79,2024-02-13,593.15,C,505.36
101957,713,2024-01-03,131.06,B,126.89
101958,205,2024-01-11,92.34,C,89.18
101959,818,2024-03-21,158.02,C,169.3
101960,541,2024-01-06,43.04,C,63.4
101961,826,2024-02-25,99.57,C,130.76
101962,282,2024-01-17,137.48,C,182.55
101963,23,2024-01-30,203.2,C,190.91
101964,529,2024-01-21,175.03,A,172.49
101965,133,2024-01-27,240.22,C,260.29
101966,59,2024-03-17,162.97,A,149.76
101967,656,2024-01-22,357.84,D,285.28
101968,615,2024-02-20,270.23,B,275.0
101969,606,2024-02-08,227.02,C,259.0
101970,917,2024-03-06,398.28,A,356.83
101971,773,2024-06-14,398.25,D,486.16
101972,502,2024-03-20,184.73,C,168.47
101973,442,2024-01-15,125.98,B,166.09
101974,282,2024-01-02,197.73,B,157.19
101975,171,2024-01-19,152.43,C,168.89
101976,880,2024-02-24,121.99,C,149.29
101977,126,2024-01-04,192.01,B,190.95
101978,990,2024-02-11,222.01,A,223.03
101979,955,2024-02-24,261.18,A,285.96
101980,86,2024-01-25,441.19,C,461.74
101981,698,2024-03-29,206.07,C,251.67
101982,621,2024-01-07,165.76,C,156.61
101983,514,2024-01-05,329.47,C,285.07
101984,556,2024-03-19,85.25,C,87.62
101985,716,2024-02-11,37.2,C,53.34
101986,106,2024-03-10,237.4,C,285.76
101987,219,2024-02-04,130.66,C,39.67
101988,922,2024-01-17,138.61,B,140.75
101989,621,2024-04-12,83.5,A,27.85
101990,556,2024-04-06,375.34,C,392.19
101991,729,2024-03-12,38.86,B,31.87
101992,915,2024-01-20,254.52,C,233.94
101993,305,2024-02-23,167.51,C,194.88
101994,91,2024-01-27,459.54,B,475.91
101995,496,2024-01-06,330.46,C,403.43
101996,81,2024-05-29,64.75,C,25.96
101997,697,2024-01-09,270.41,C,258.66
101998,134,2024-06-29,232.53,B,252.52
101999,407,2024-02-05,158.27,D,147.23
102000,338,2024-01-13,255.86,C,252.0
102001,811,2024-02-16,99.37,A,86.91
102002,556,2024-05-03,180.33,C,183.53
102003,497,2024-03-20,169.78,A,186.31
102004,66,2024-04-08,87.33,B,63.46
102005,301,2024-03-05,130.91,D,172.32
102006,531,2024-03-11,113.8,C,64.21
102007,243,2024-04-23,221.89,C,254.76
102008,248,2024-01-18,390.17,C,360.52
102009,516,2024-02-10,52.06,A,5.85
102010,97,2024-01-16,226.75,B,216.54
102011,354,2024-09-20,110.42,B,82.33
102012,96,2024-06-22,316.49,A,350.18
102013,953,2024-01-03,224.78,C,250.88
102014,722,2024-03-14,40.29,B,56.63
102015,236,2024-06-04,192.13,C,199.59
102016,137,2024-01-12,151.89,A,110.79
102017,357,2024-02-20,57.48,A,35.04
102018,48,2024-05-28,111.6,B,80.64
102019,164,2024-01-03,185.88,C,115.42
102020,500,2024-03-12,114.29,C,107.25
102021,195,2024-01-22,341.61,B,339.29
102022,274,2024-06-03,150.84,C,161.37
102023,808,2024-07-31,105.16,C,116.27
102024,502,2024-06-22,193.59,D,126.56
102025,473,2024-02-08,212.28,C,225.66
102026,962,2024-04-28,318.48,A,351.7
102027,321,2024-04-21,175.01,B,242.1
102028,984,2024-01-24,206.05,C,223.57
102029,920,2024-04-15,266.16,A,296.63
102030,181,2024-01-03,87.14,C,125.94
102031,626,2024-02-24,305.13,D,356.57
102032,426,2024-01-16,59.07,B,66.97
102033,821,2024-01-08,184.27,D,208.44
102034,1000,2024-01-05,186.71,B,203.42
102035,574,2024-03-12,183.33,C,231.48
102036,958,2024-01-25,54.23,B,56.24
102037,964,2024-03-18,7.88,B,-9.38
102038,126,2024-01-05,134.37,B,127.78
102039,882,2024-01-23,217.08,A,259.75
102040,675,2024-02-16,427.11,C,468.11
102041,995,2024-04-03,219.36,C,209.52
102042,185,2024-01-24,58.09,C,49.2
102043,829,2024-02-28,140.39,B,91.12
102044,140,2024-05-10,147.33,C,114.96
102045,755,2024-02-27,387.33,C,367.38
102046,49,2024-01-16,223.7,C,242.49
102047,471,2024-01-02,67.15,C,38.3
102048,497,2024-05-02,106.7,B,112.75
102049,150,2024-01-02,284.47,C,240.19
102050,602,2024-05-04,195.16,D,216.7
102051,324,2024-02-15,167.12,C,137.84
102052,327,2024-06-16,139.83,C,122.89
102053,919,2024-04-06,279.83,B,230.34
102054,351,2025-01-05,123.18,D,92.39
102055,903,2024-01-26,103.09,A,54.69
102056,894,2024-03-28,313.96,C,278.49
102057,278,2024-01-31,7.66,B,19.34
102058,871,2024-02-09,65.26,C,71.59
102059,808,2024-02-29,89.74,B,41.61
102060,147,2024-05-04,328.52,A,306.24
102061,565,2024-09-05,187.58,B,212.05
102062,286,2024-03-28,61.06,C,99.35
102063,154,2024-02-02,56.78,D,88.89
102064,891,2024-02-02,334.77,B,384.84
102065,425,2024-03-21,56.96,A,61.59
102066,888,2024-01-17,99.63,A,142.25
102067,150,2024-01-08,120.16,B,100.08
102068,573,2024-01-27,240.59,A,227.1
102069,73,2024-01-21,111.75,B,48.08
102070,302,2024-01-22,48.42,B,60.18
102071,58,2024-01-16,255.32,D,208.73
102072,541,2024-01-03,251.51,B,186.75
102073,736,2024-01-02,459.08,C,355.86
102074,565,2024-09-20,200.59,C,228.78
102075,914,2024-02-03,54.64,C,39.38
102076,671,2024-01-30,444.82,C,553.59
102077,288,2024-03-09,119.81,D,145.43
102078,9,2024-01-15,296.91,B,231.29
102079,478,2024-06-28,434.75,A,436.98
102080,549,2024-04-02,177.39,C,224.71
102081,480,2024-01-06,161.76,C,191.42
102082,776,2024-02-02,201.09,C,168.6
102083,408,2024-05-06,228.63,C,269.54
102084,68,2024-06-22,330.73,C,243.76
102085,308,2024-02-07,144.66,C,141.16
102086,302,2024-02-27,171.04,A,193.83
102087,273,2024-01-11,108.81,C,108.61
102088,533,2024-10-10,108.34,B,76.72
102089,560,2024-01-16,79.47,B,76.94
102090,777,2024-06-20,114.96,A,68.57
102091,764,2024-03-03,71.13,D,117.72
102092,453,2024-02-26,305.07,C,396.61
102093,517,2024-02-13,261.49,A,303.87
102094,478,2024-01-16,153.61,D,160.85
102095,518,2024-01-12,197.27,C,156.23
102096,742,2024-01-15,79.55,D,87.14
102097,968,2024-01-13,161.2,A,185.29
102098,944,2024-03-31,361.15,A,344.65
102099,46,2024-01-26,352.89,A,404.99
102100,609,2024-01-04,465.14,D,505.98
102101,624,2024-07-27,304.58,C,271.95
102102,719,2024-05-09,210.07,B,203.87
102103,869,2024-06-06,293.7,D,308.65
102104,457,2024-11-12,58.86,C,60.91
102105,447,2024-01-12,278.69,C,347.21
102106,643,2024-01-31,311.73,C,333.53
102107,671,2024-03-26,159.17,C,149.69
102108,379,2024-03-12,172.81,C,120.75
102109,615,2024-01-11,134.65,B,135.35
102110,647,2024-04-11,155.48,B,220.54
102111,16,2024-01-16,188.75,A,205.24
102112,508,2024-01-16,203.32,D,196.9
102113,604,2024-02-16,80.68,D,50.8
102114,378,2024-02-23,93.85,C,36.57
102115,739,2024-02-22,261.66,B,279.29
102116,655,2024-01-06,217.16,A,230.0
102117,775,2024-05-05,86.67,C,81.85
102118,355,2024-01-19,150.13,C,139.89
102119,624,2024-01-09,509.18,B,471.01
102120,479,2024-05-11,17.1,B,-20.6
102121,934,2024-07-05,7.78,C,57.38
102122,392,2024-04-28,17.57,C,34.51
102123,752,2024-04-09,641.33,C,737.89
102124,184,2024-03-04,65.59,C,74.05
102125,998,2024-02-18,128.84,C,119.12
102126,464,2024-01-06,246.66,C,181.14
102127,610,2024-02-01,235.25,A,286.76
102128,385,2024-01-28,135.88,A,130.78
102129,659,2024-01-19,415.1,C,365.33
102130,718,2024-03-18,285.81,C,334.91
102131,531,2024-02-11,97.62,C,85.26
102132,87,2024-01-06,68.62,D,84.03
102133,772,2024-01-15,186.43,C,165.19
102134,192,2024-03-09,295.35,A,266.89
102135,994,2024-01-05,517.0,C,444.86
102136,642,2024-04-24,209.64,C,211.54
102137,204,2024-02-11,124.29,A,119.43
102138,23,2024-02-09,390.78,B,453.32
102139,696,2024-02-23,355.51,D,338.33
102140,619,2024-04-14,283.75,C,237.41
102141,501,2024-01-26,56.49,B,37.99
102142,594,2024-03-08,129.55,B,116.49
102143,480,2024-02-20,143.31,B,131.82
102144,947,2024-01-19,283.84,C,240.97
102145,849,2024-05-06,25.53,C,61.09
102146,159,2024-04-05,121.57,C,141.54
102147,314,2024-03-05,168.98,D,188.24
102148,932,2024-04-24,139.36,C,123.48
102149,986,2024-05-01,481.29,D,369.05
102150,268,2024-03-14,332.86,B,323.32
102151,633,2024-04-18,332.26,B,420.62
102152,675,2024-03-12,114.32,A,106.84
102153,976,2024-03-09,190.12,B,169.85
102154,4,2024-02-27,79.19,C,34.67
102155,796,2024-03-24,81.31,C,66.74
102156,230,2024-01-11,334.96,A,310.97
102157,801,2024-05-07,297.41,A,308.97
102158,485,2024-05-03,74.17,C,47.84
102159,330,2024-01-02,181.0,C,169.3
102160,927,2024-04-14,39.78,C,31.64
102161,206,2024-01-09,243.89,C,296.79
102162,5,2024-01-25,72.54,B,71.62
102163,778,2024-03-22,181.4,B,181.35
102164,153,2024-01-11,506.4,C,481.83
102165,425,2024-04-12,64.32,B,44.01
102166,17,2024-04-17,215.6,C,150.18
102167,755,2024-02-12,161.99,C,122.5
102168,701,2024-01-01,59.21,C,47.65
102169,212,2024-01-21,91.57,C,56.24
102170,828,2024-02-27,228.98,A,169.41
102171,289,2024-08-26,141.64,C,178.09
102172,649,2024-02-29,423.74,C,449.59
102173,178,2024-01-19,236.82,C,218.36
102174,671,2024-03-01,68.89,B,77.85
102175,901,2024-02-16,305.59,C,320.82
102176,174,2024-03-31,331.53,C,330.71
102177,989,2024-01-07,204.85,B,218.5
102178,755,2024-03-26,250.96,A,249.03
102179,623,2024-02-16,202.81,B,207.1
102180,644,2024-07-16,382.16,C,366.0
102181,31,2024-01-26,351.84,C,288.06
102182,4,2024-03-01,39.66,C,19.52
102183,891,2024-06-10,35.31,C,15.63
102184,18,2024-01-07,143.65,D,147.98
102185,338,2024-06-15,292.67,C,281.21
102186,232,2024-03-10,372.76,A,406.0
102187,802,2024-01-05,125.93,C,126.95
102188,48,2024-01-22,140.71,B,167.24
102189,63,2024-03-14,131.91,B,104.43
102190,270,2024-01-05,156.69,C,166.94
102191,90,2024-02-22,187.95,C,169.14
102192,599,2024-01-26,115.04,C,92.31
102193,289,2024-02-28,131.57,D,166.54
102194,81,2024-01-03,221.25,C,254.2
102195,170,2024-05-03,52.81,D,27.49
102196,896,2024-08-05,539.0,C,524.8
102197,672,2024-07-27,287.2,A,285.61
102198,624,2024-03-24,411.3,C,401.76
102199,99,2024-01-09,76.89,C,29.33
102200,883,2024-03-26,101.8,C,79.2
102201,683,2024-01-02,12.04,C,23.61
102202,697,2024-01-02,172.97,C,195.38
102203,478,2024-01-24,176.94,A,140.25
102204,143,2024-02-10,205.21,A,175.82
102205,306,2024-03-29,32.55,B,54.01
102206,372,2024-03-09,162.68,B,196.01
102207,755,2024-02-05,213.64,B,278.49
